user_id,age,gender,location,city_tier,occupation,device_type,income_level,marital_status,has_kids,language,total_clicks_30d,total_likes_30d,total_shares_30d,avg_dwell_time,bounce_rate,cart_add_30d,search_count_30d,weekend_ratio,night_owl_score,morning_bird_score,app_open_daily,notif_click_rate,last_active_days,avg_session_depth,churn_prob,avg_ticket_size,max_item_spend,total_ltv,discount_affinity,premium_affinity,return_rate,cod_user,wallet_user,loyalty_points,membership_level,aff_electronics,aff_fashion,aff_fitness,aff_home,aff_beauty,aff_groceries,aff_books,aff_gaming,aff_lifestyle,aff_travel,profile_bio,top_searched_brand,buying_intent_score,last_search_query
USR_2251,51,Female,Chennai,Tier 3,Teacher,MacOS,Low,Married,0,English,382,36,0,33.41,0.74,5,56,0.23,0.1,0.91,15,0.26,23,8,0.3,24659,26136,394342,0.34,0.94,0.08,1,0,4449,Gold,0.02,0.73,0.96,0.99,0.93,0.29,0.37,0.98,0.3,0.63,"Teacher from Chennai, loves Tech. Frequent MacOS user.",Samsung,0.44,Best Books products
USR_2252,27,Non-Binary,Bangalore,Tier 2,Artist,Windows,Medium,Married,0,Hindi,134,83,15,150.27,0.34,1,60,0.36,0.37,0.17,9,0.38,17,14,0.06,10414,27643,369469,0.32,0.44,0.18,0,0,3697,Silver,0.29,0.68,0.88,0.39,0.32,0.02,0.4,0.91,0.14,0.83,"Artist from Bangalore, loves Books. Frequent Windows user.",Zara,0.2,Best Gaming products
USR_2253,46,Male,Chennai,Tier 2,Artist,Windows,Low,Single,0,Hindi,465,55,9,176.25,0.54,18,100,0.5,0.5,0.41,9,0.27,15,1,0.33,23830,47024,145591,0.24,0.96,0.02,1,0,1002,Gold,0.47,0.21,0.71,0.31,0.84,0.68,0.71,0.28,0.65,0.79,"Artist from Chennai, loves Fitness. Frequent Windows user.",Zara,0.09,Best Tech products
USR_2254,51,Female,Pune,Tier 3,Software Engineer,Android,Medium,Single,1,English,107,96,9,214.97,0.4,5,71,0.51,0.95,0.05,6,0.37,4,7,0.85,14640,26613,398216,0.35,0.17,0.13,1,0,162,Free,0.51,0.12,0.55,0.78,0.83,0.58,0.88,1.0,0.93,0.02,"Software Engineer from Pune, loves Books. Frequent Android user.",Apple,0.33,Best Fitness products
USR_2255,33,Male,Kolkata,Tier 2,Teacher,MacOS,High,Married,0,English,11,52,19,87.55,0.49,13,44,0.29,0.14,0.8,10,0.27,9,5,0.94,16679,37810,364399,0.55,0.1,0.18,0,0,104,Gold,0.84,0.14,0.49,0.9,0.59,0.27,0.38,0.57,0.55,0.28,"Teacher from Kolkata, loves Fitness. Frequent MacOS user.",Nike,0.84,Best Home Decor products
USR_2256,63,Non-Binary,Pune,Tier 2,Software Engineer,iOS,High,Married,0,Hindi,401,84,19,93.32,0.58,1,21,0.68,0.28,0.7,4,0.16,24,4,0.31,21173,34040,342708,0.85,0.3,0.24,1,1,1607,Silver,0.51,0.75,0.59,0.35,0.41,0.6,0.99,0.06,0.56,0.33,"Software Engineer from Pune, loves Fitness. Frequent iOS user.",Zara,0.9,Best Gaming products
USR_2257,53,Female,Chennai,Tier 3,Software Engineer,Windows,Ultra-High,Single,0,English,377,40,3,15.28,0.21,5,70,0.47,0.84,0.11,6,0.48,15,18,0.1,19374,31317,161191,0.27,0.25,0.02,0,0,1846,Platinum,0.07,0.62,0.25,0.11,0.73,0.38,0.99,0.56,0.94,0.23,"Software Engineer from Chennai, loves Home Decor. Frequent Windows user.",Apple,0.08,Best Books products
USR_2258,48,Male,Hyderabad,Tier 1,Student,Android,Medium,Single,1,Regional,129,87,18,89.23,0.61,14,17,0.36,0.07,0.47,12,0.1,15,9,0.92,12800,18224,323270,0.53,0.43,0.18,1,1,1108,Platinum,0.63,0.97,0.05,0.23,0.83,0.12,0.51,0.42,0.53,0.96,"Student from Hyderabad, loves Fitness. Frequent Android user.",Nike,0.94,Best Fitness products
USR_2259,27,Female,Kolkata,Tier 3,Artist,Windows,Ultra-High,Single,0,English,59,22,16,117.46,0.48,19,85,0.41,0.51,0.56,9,0.21,23,9,0.05,7209,39382,368720,0.42,0.44,0.02,0,0,1675,Gold,0.33,0.44,0.1,0.35,0.83,0.66,0.11,0.65,0.39,0.21,"Artist from Kolkata, loves Fashion. Frequent Windows user.",Zara,0.94,Best Beauty products
USR_2260,23,Male,Delhi,Tier 1,Artist,Android,High,Single,1,English,238,60,11,211.29,0.76,0,100,0.5,0.85,0.24,3,0.48,11,15,0.18,15924,20444,20720,0.69,0.77,0.2,0,0,2127,Silver,0.32,0.65,0.12,0.51,0.35,0.34,0.02,0.98,0.73,0.92,"Artist from Delhi, loves Home Decor. Frequent Android user.",LG,0.27,Best Beauty products
USR_2261,37,Female,Pune,Tier 3,Teacher,Android,Low,Single,0,English,408,80,18,30.78,0.44,15,46,0.11,0.54,0.61,10,0.33,17,12,0.73,17222,45477,260110,0.85,0.31,0.07,0,1,2312,Silver,0.02,0.39,0.3,0.76,0.99,0.93,0.54,0.47,0.23,0.89,"Teacher from Pune, loves Fitness. Frequent Android user.",Apple,0.33,Best Fitness products
USR_2262,34,Female,Hyderabad,Tier 3,Software Engineer,iOS,High,Married,0,English,184,36,19,47.85,0.6,19,49,0.65,0.58,0.64,11,0.33,2,10,0.48,7894,17786,337924,0.51,0.92,0.22,0,0,4326,Free,0.94,0.57,0.08,0.08,0.5,0.13,0.76,0.93,0.29,0.47,"Software Engineer from Hyderabad, loves Beauty. Frequent iOS user.",LG,0.66,Best Gaming products
USR_2263,65,Non-Binary,Kolkata,Tier 3,Teacher,Android,High,Single,0,English,421,69,4,73.17,0.17,8,74,0.48,0.12,0.4,5,0.15,1,15,0.4,10176,14368,254625,0.68,0.65,0.18,1,1,4326,Gold,0.92,0.26,0.03,0.71,0.8,0.39,0.46,0.15,0.88,0.82,"Teacher from Kolkata, loves Beauty. Frequent Android user.",Zara,0.04,Best Fashion products
USR_2264,26,Non-Binary,Mumbai,Tier 1,Student,MacOS,High,Single,0,English,123,33,20,68.06,0.52,7,31,0.35,0.86,0.63,12,0.34,26,1,0.52,16134,21213,484660,0.28,0.29,0.2,1,0,1876,Gold,0.98,0.39,0.97,1.0,0.83,0.27,0.53,0.33,0.96,0.96,"Student from Mumbai, loves Books. Frequent MacOS user.",Zara,0.42,Best Home Decor products
USR_2265,32,Female,Mumbai,Tier 1,Student,iOS,Low,Married,1,Hindi,464,9,7,234.86,0.62,1,68,0.88,0.73,0.85,6,0.04,10,4,0.46,22736,33111,288080,0.73,0.57,0.21,1,0,3093,Silver,0.22,0.05,0.22,0.4,0.6,0.84,0.82,0.79,0.82,0.07,"Student from Mumbai, loves Fitness. Frequent iOS user.",Apple,0.08,Best Books products
USR_2266,23,Non-Binary,Kolkata,Tier 2,Doctor,Android,High,Single,0,Hindi,209,87,6,17.63,0.61,14,37,0.7,0.73,0.28,10,0.19,27,8,0.36,3026,40643,134883,0.57,0.03,0.13,1,1,1053,Platinum,0.31,0.21,0.72,0.28,0.88,0.02,0.53,0.88,0.73,0.1,"Doctor from Kolkata, loves Beauty. Frequent Android user.",Samsung,0.53,Best Books products
USR_2267,28,Male,Pune,Tier 1,Student,Android,Low,Married,0,English,243,75,5,110.89,0.38,28,78,0.84,0.71,0.39,2,0.3,25,9,0.07,20775,38666,23120,0.61,0.44,0.23,1,0,3238,Silver,0.56,0.93,0.65,0.07,0.68,0.87,0.45,0.72,0.08,0.85,"Student from Pune, loves Home Decor. Frequent Android user.",Samsung,0.96,Best Tech products
USR_2268,43,Male,Kolkata,Tier 2,Student,Windows,High,Single,1,Regional,11,57,5,113.34,0.18,29,55,0.52,0.74,0.02,12,0.12,8,20,0.46,1284,31152,3785,0.54,0.54,0.24,0,1,2294,Silver,0.87,0.79,0.46,0.69,0.88,0.38,0.65,0.58,0.98,0.22,"Student from Kolkata, loves Fashion. Frequent Windows user.",Nike,0.53,Best Tech products
USR_2269,20,Female,Delhi,Tier 3,Student,MacOS,Medium,Married,1,English,441,12,13,262.56,0.63,3,29,0.27,0.63,0.55,6,0.08,11,1,0.88,12942,17071,27217,0.29,0.89,0.05,0,1,2923,Gold,0.03,0.27,0.52,0.05,0.75,0.39,0.24,0.68,0.16,0.08,"Student from Delhi, loves Beauty. Frequent MacOS user.",Samsung,0.53,Best Home Decor products
USR_2270,59,Non-Binary,Hyderabad,Tier 2,Software Engineer,MacOS,Ultra-High,Married,1,English,184,30,11,27.81,0.73,21,82,0.78,0.82,0.52,4,0.28,4,14,0.23,8230,18533,74806,0.68,0.47,0.03,1,0,221,Silver,0.5,0.21,0.96,0.11,0.72,0.33,0.14,0.04,0.75,0.94,"Software Engineer from Hyderabad, loves Gaming. Frequent MacOS user.",Zara,0.22,Best Home Decor products
USR_2271,53,Non-Binary,Kolkata,Tier 3,Doctor,iOS,Medium,Single,1,Regional,322,89,5,290.18,0.6,17,37,0.37,0.88,0.06,9,0.24,18,15,0.84,20802,28974,118864,0.46,0.59,0.11,1,0,2645,Platinum,0.85,0.43,0.95,0.43,0.91,0.19,0.52,0.83,0.6,0.52,"Doctor from Kolkata, loves Books. Frequent iOS user.",Apple,0.53,Best Gaming products
USR_2272,25,Female,Mumbai,Tier 2,Teacher,Windows,Ultra-High,Single,1,Hindi,153,28,19,265.61,0.75,30,90,0.55,0.6,0.69,8,0.47,15,4,0.36,5833,21986,442446,0.74,0.64,0.1,1,0,125,Platinum,0.73,0.26,0.38,0.0,0.96,0.81,0.02,0.43,0.48,0.2,"Teacher from Mumbai, loves Books. Frequent Windows user.",Zara,0.43,Best Gaming products
USR_2273,55,Male,Bangalore,Tier 3,Software Engineer,Windows,High,Married,0,Hindi,185,10,5,8.32,0.11,6,16,0.19,0.19,0.66,4,0.1,9,4,0.04,12959,28362,199562,0.78,0.9,0.2,1,0,2075,Gold,0.93,0.71,0.47,0.6,0.4,0.78,0.95,0.37,0.53,0.48,"Software Engineer from Bangalore, loves Books. Frequent Windows user.",Samsung,0.44,Best Tech products
USR_2274,25,Female,Bangalore,Tier 2,Student,Windows,Ultra-High,Married,0,English,163,89,9,208.67,0.5,4,61,0.69,0.93,0.77,1,0.21,22,13,0.52,16009,40146,67854,0.57,0.66,0.2,1,1,2417,Platinum,0.12,0.39,0.11,0.33,0.75,0.94,0.9,0.58,0.19,0.97,"Student from Bangalore, loves Fashion. Frequent Windows user.",LG,0.62,Best Fitness products
USR_2275,49,Female,Hyderabad,Tier 1,Teacher,MacOS,Medium,Single,1,Hindi,23,35,15,207.85,0.64,17,82,0.28,0.34,0.4,13,0.26,19,19,0.75,16678,24226,433439,0.27,0.21,0.07,1,0,3456,Platinum,0.22,0.89,0.08,0.86,0.85,0.98,0.55,0.23,0.02,0.71,"Teacher from Hyderabad, loves Gaming. Frequent MacOS user.",Zara,0.99,Best Beauty products
USR_2276,54,Non-Binary,Chennai,Tier 1,Software Engineer,Windows,Low,Married,1,Hindi,125,70,20,255.11,0.24,25,52,0.44,0.92,0.38,3,0.27,9,9,0.4,883,36290,114987,0.39,0.78,0.04,0,0,3291,Free,0.61,0.91,0.93,0.66,0.06,0.31,0.28,0.01,0.15,0.69,"Software Engineer from Chennai, loves Books. Frequent Windows user.",Samsung,0.38,Best Fitness products
USR_2277,52,Non-Binary,Delhi,Tier 3,Entrepreneur,iOS,Medium,Married,0,English,214,33,6,120.61,0.57,14,70,0.61,0.98,0.41,2,0.14,20,5,0.14,16442,18542,118258,0.75,0.02,0.19,1,0,1624,Silver,0.96,1.0,0.1,0.64,0.17,0.69,0.18,0.31,0.37,0.23,"Entrepreneur from Delhi, loves Books. Frequent iOS user.",Nike,0.53,Best Beauty products
USR_2278,35,Male,Mumbai,Tier 2,Entrepreneur,iOS,High,Married,1,Hindi,110,51,14,239.97,0.43,15,61,0.26,0.48,0.83,13,0.28,28,12,0.76,22610,39595,332690,0.29,0.17,0.2,1,0,1621,Silver,0.91,0.4,0.73,0.84,0.52,0.57,0.9,0.31,0.11,0.17,"Entrepreneur from Mumbai, loves Home Decor. Frequent iOS user.",LG,0.94,Best Books products
USR_2279,55,Male,Pune,Tier 2,Teacher,Android,Ultra-High,Married,0,English,344,13,3,78.96,0.77,29,79,0.32,0.84,0.91,9,0.29,27,12,0.61,21332,47974,295327,0.52,0.68,0.05,1,0,3965,Silver,0.42,0.32,0.58,0.64,0.37,0.8,0.07,0.74,0.52,0.8,"Teacher from Pune, loves Fashion. Frequent Android user.",Zara,0.3,Best Books products
USR_2280,59,Male,Pune,Tier 2,Software Engineer,Windows,Low,Single,0,Hindi,193,52,16,224.2,0.75,29,8,0.33,0.26,0.0,5,0.49,5,14,0.97,20322,24455,209814,0.14,0.85,0.16,0,0,2894,Gold,0.82,0.06,0.68,0.02,0.5,0.23,0.08,0.91,0.5,0.51,"Software Engineer from Pune, loves Tech. Frequent Windows user.",Apple,0.12,Best Beauty products
USR_2281,30,Non-Binary,Kolkata,Tier 2,Student,Android,Medium,Single,1,English,152,24,18,16.27,0.5,0,69,0.54,0.05,0.21,13,0.06,23,9,0.65,19689,37516,290505,0.57,0.4,0.08,0,0,3941,Free,0.9,0.18,0.09,0.98,0.72,0.03,0.09,0.1,0.27,0.53,"Student from Kolkata, loves Tech. Frequent Android user.",LG,0.78,Best Tech products
USR_2282,58,Female,Delhi,Tier 3,Student,Windows,Ultra-High,Single,1,Regional,166,83,18,180.53,0.77,18,68,0.54,0.34,0.69,5,0.4,30,4,0.74,8243,26751,84470,0.79,0.65,0.09,1,0,4208,Gold,0.35,0.16,0.9,0.9,0.63,0.77,0.74,0.99,0.52,0.04,"Student from Delhi, loves Gaming. Frequent Windows user.",Apple,0.42,Best Home Decor products
USR_2283,34,Female,Hyderabad,Tier 2,Artist,MacOS,Ultra-High,Single,0,Regional,391,65,8,144.54,0.32,2,7,0.48,0.87,0.71,10,0.01,18,7,0.64,10833,37500,423639,0.86,0.51,0.28,1,1,4688,Gold,0.33,0.73,0.66,0.63,0.14,0.07,0.56,0.99,0.27,0.59,"Artist from Hyderabad, loves Tech. Frequent MacOS user.",LG,0.52,Best Fitness products
USR_2284,47,Female,Bangalore,Tier 3,Entrepreneur,Android,High,Married,1,English,47,50,14,54.92,0.54,25,43,0.89,0.82,0.01,5,0.18,9,5,0.17,7945,37368,346363,0.9,0.18,0.06,0,1,2308,Platinum,0.2,0.75,0.69,0.73,0.69,0.67,0.88,0.01,0.19,0.35,"Entrepreneur from Bangalore, loves Tech. Frequent Android user.",Zara,0.21,Best Home Decor products
USR_2285,21,Female,Mumbai,Tier 1,Teacher,Android,Low,Single,0,Hindi,148,53,20,216.3,0.21,12,8,0.57,0.65,0.52,9,0.19,4,6,0.75,9886,17301,13262,0.33,0.38,0.26,1,1,1926,Platinum,0.08,0.39,0.05,0.87,0.98,0.13,0.85,0.99,0.07,0.71,"Teacher from Mumbai, loves Gaming. Frequent Android user.",Zara,0.07,Best Fitness products
USR_2286,21,Male,Hyderabad,Tier 2,Software Engineer,iOS,Low,Single,1,Hindi,165,100,1,61.58,0.46,4,74,0.74,0.06,0.07,5,0.07,29,11,0.07,4678,13013,313207,0.32,0.93,0.24,1,1,2686,Platinum,0.71,0.23,0.21,0.34,0.31,0.59,0.57,0.1,0.44,0.49,"Software Engineer from Hyderabad, loves Home Decor. Frequent iOS user.",Apple,0.87,Best Fashion products
USR_2287,28,Male,Kolkata,Tier 3,Student,MacOS,Ultra-High,Single,1,Hindi,111,10,7,164.66,0.74,14,74,0.67,0.15,0.4,12,0.24,10,14,1.0,3008,34679,497721,0.77,0.28,0.04,1,0,1862,Free,0.05,0.38,0.33,0.99,0.42,0.85,0.55,0.69,0.64,0.52,"Student from Kolkata, loves Home Decor. Frequent MacOS user.",Zara,0.12,Best Fashion products
USR_2288,19,Male,Chennai,Tier 2,Software Engineer,MacOS,Ultra-High,Single,0,Regional,219,14,12,99.77,0.8,25,84,0.51,0.64,0.03,3,0.44,7,14,0.72,18265,37296,289932,0.86,0.44,0.23,1,1,1340,Free,0.72,0.91,0.02,0.7,0.6,0.54,0.68,0.99,0.65,0.68,"Software Engineer from Chennai, loves Fashion. Frequent MacOS user.",Apple,0.55,Best Fashion products
USR_2289,56,Female,Mumbai,Tier 2,Doctor,Android,High,Single,0,Regional,449,50,19,189.66,0.65,14,49,0.55,0.34,0.24,13,0.1,24,5,0.7,10624,26127,360042,0.55,0.43,0.04,0,1,2587,Platinum,0.22,0.95,0.5,0.27,0.37,0.94,0.84,0.65,1.0,0.69,"Doctor from Mumbai, loves Books. Frequent Android user.",Samsung,0.01,Best Beauty products
USR_2290,45,Male,Delhi,Tier 1,Student,MacOS,Ultra-High,Married,1,Hindi,416,57,5,299.95,0.17,25,48,0.39,0.6,0.18,4,0.48,3,13,0.94,21725,42070,83813,0.87,0.41,0.21,0,0,4089,Silver,0.15,0.95,0.12,0.05,0.67,0.11,0.81,0.85,0.67,0.38,"Student from Delhi, loves Books. Frequent MacOS user.",LG,0.62,Best Fashion products
USR_2291,25,Non-Binary,Delhi,Tier 3,Student,Windows,Ultra-High,Single,1,English,370,13,19,83.13,0.2,26,99,0.5,0.4,0.87,9,0.45,17,19,0.31,21636,39772,239353,0.3,0.39,0.15,0,1,4969,Gold,0.16,0.78,0.7,0.87,0.8,0.63,0.01,0.99,0.82,0.49,"Student from Delhi, loves Fitness. Frequent Windows user.",Nike,0.28,Best Books products
USR_2292,18,Female,Pune,Tier 2,Doctor,Windows,High,Single,0,English,354,8,16,18.91,0.41,10,62,0.68,0.52,0.74,2,0.31,0,9,0.76,17342,29242,73562,0.27,0.61,0.09,0,1,561,Platinum,0.02,0.22,0.03,0.82,0.26,0.45,0.45,0.81,0.08,0.37,"Doctor from Pune, loves Fitness. Frequent Windows user.",LG,0.02,Best Tech products
USR_2293,42,Female,Hyderabad,Tier 2,Student,MacOS,Medium,Single,0,Hindi,214,26,13,207.38,0.65,27,42,0.25,0.69,0.94,8,0.14,23,1,0.3,18131,22933,449462,0.86,0.17,0.29,1,1,26,Free,0.32,0.5,0.75,0.2,0.51,0.43,0.75,0.44,0.43,0.66,"Student from Hyderabad, loves Beauty. Frequent MacOS user.",Apple,0.65,Best Beauty products
USR_2294,60,Male,Delhi,Tier 2,Software Engineer,MacOS,Medium,Married,0,English,55,95,1,178.66,0.34,6,23,0.36,0.39,0.57,3,0.34,4,20,0.78,23838,44426,22834,0.7,0.52,0.04,1,1,3018,Platinum,0.4,0.25,0.27,0.7,0.09,0.98,0.2,0.78,0.05,0.16,"Software Engineer from Delhi, loves Home Decor. Frequent MacOS user.",Nike,0.96,Best Beauty products
USR_2295,63,Non-Binary,Kolkata,Tier 2,Entrepreneur,Windows,Ultra-High,Single,1,Hindi,467,23,1,128.13,0.69,19,99,0.3,0.45,0.55,15,0.39,28,15,0.06,17061,17818,488675,0.79,0.61,0.22,1,0,4238,Silver,0.41,0.46,0.49,0.53,0.73,1.0,0.07,0.12,0.04,0.73,"Entrepreneur from Kolkata, loves Fashion. Frequent Windows user.",Apple,0.77,Best Beauty products
USR_2296,55,Female,Bangalore,Tier 1,Teacher,Android,Ultra-High,Married,0,Hindi,499,89,2,143.91,0.36,27,13,0.74,0.92,0.84,1,0.01,24,12,0.89,17556,21390,253819,0.19,0.17,0.18,1,1,4842,Silver,0.07,0.64,0.82,0.13,0.21,0.64,0.79,0.32,0.2,0.43,"Teacher from Bangalore, loves Home Decor. Frequent Android user.",Apple,0.05,Best Fitness products
USR_2297,59,Non-Binary,Chennai,Tier 1,Entrepreneur,MacOS,Medium,Single,0,English,252,49,2,63.24,0.34,17,96,0.65,0.84,0.31,1,0.27,25,10,0.63,17231,39155,283687,0.64,0.89,0.14,0,1,1640,Gold,0.02,0.02,0.37,0.84,0.55,0.43,0.37,0.58,0.84,0.0,"Entrepreneur from Chennai, loves Books. Frequent MacOS user.",Samsung,0.92,Best Beauty products
USR_2298,35,Female,Hyderabad,Tier 3,Software Engineer,Windows,Medium,Married,1,English,430,100,16,230.9,0.71,30,76,0.5,0.42,0.21,8,0.06,14,15,0.72,16791,17890,298411,0.31,0.5,0.11,0,0,462,Silver,0.53,0.08,0.12,0.66,0.26,0.41,0.16,0.35,0.27,0.09,"Software Engineer from Hyderabad, loves Fitness. Frequent Windows user.",Nike,0.0,Best Tech products
USR_2299,36,Non-Binary,Hyderabad,Tier 3,Doctor,MacOS,Ultra-High,Married,0,Hindi,156,98,0,191.06,0.27,24,40,0.56,0.41,0.89,10,0.4,1,4,0.72,6636,9083,451600,0.9,0.48,0.24,1,0,3430,Silver,0.89,0.24,0.75,0.6,0.79,0.04,0.66,0.97,0.95,0.74,"Doctor from Hyderabad, loves Beauty. Frequent MacOS user.",Apple,0.59,Best Tech products
USR_2300,19,Male,Pune,Tier 2,Doctor,iOS,Medium,Married,1,Hindi,25,50,9,266.23,0.58,2,34,0.63,0.97,0.46,1,0.32,12,11,0.58,1823,4753,312939,0.36,0.76,0.1,0,0,4191,Gold,0.45,0.4,0.1,0.12,0.92,0.71,0.18,0.37,0.47,0.01,"Doctor from Pune, loves Gaming. Frequent iOS user.",Nike,0.19,Best Beauty products
USR_2301,47,Male,Kolkata,Tier 3,Student,iOS,Ultra-High,Married,1,Hindi,364,30,19,195.74,0.36,9,94,0.49,0.42,0.26,4,0.06,11,2,0.91,5596,44897,200171,0.77,0.43,0.23,1,0,3369,Platinum,0.69,0.6,0.68,0.77,0.71,0.42,0.79,0.81,0.22,0.67,"Student from Kolkata, loves Fashion. Frequent iOS user.",Apple,0.83,Best Fashion products
USR_2302,53,Female,Hyderabad,Tier 2,Entrepreneur,MacOS,Ultra-High,Married,1,Regional,84,87,0,181.39,0.13,11,39,0.4,0.87,0.32,1,0.15,16,6,0.63,629,45864,291271,0.33,0.76,0.23,0,1,1763,Free,0.43,0.33,0.41,0.57,0.56,0.29,0.23,0.12,0.62,0.65,"Entrepreneur from Hyderabad, loves Fitness. Frequent MacOS user.",Apple,0.91,Best Fitness products
USR_2303,24,Non-Binary,Pune,Tier 2,Teacher,iOS,High,Married,0,Regional,11,55,16,22.27,0.19,21,37,0.5,0.6,0.84,12,0.25,1,8,0.19,12065,38781,149449,0.68,0.13,0.0,1,1,1743,Platinum,0.7,0.04,0.94,0.15,0.54,0.07,0.56,0.37,0.89,0.46,"Teacher from Pune, loves Tech. Frequent iOS user.",Zara,0.03,Best Home Decor products
USR_2304,53,Female,Bangalore,Tier 2,Software Engineer,Android,Medium,Single,1,Hindi,91,47,10,141.34,0.36,28,14,0.19,0.1,0.5,7,0.36,30,20,0.49,2675,47010,388223,0.28,0.95,0.07,1,0,2698,Free,0.53,0.63,0.42,0.82,0.93,0.04,0.92,0.41,0.86,0.76,"Software Engineer from Bangalore, loves Books. Frequent Android user.",Zara,0.31,Best Tech products
USR_2305,21,Male,Pune,Tier 3,Doctor,MacOS,Low,Single,1,English,350,53,5,90.01,0.68,16,66,0.22,0.59,0.69,1,0.05,8,3,0.32,1675,42966,247453,0.33,0.93,0.18,0,0,2004,Silver,0.53,0.73,0.62,0.47,0.01,0.73,0.1,0.05,0.04,0.04,"Doctor from Pune, loves Books. Frequent MacOS user.",Samsung,0.13,Best Home Decor products
USR_2306,36,Non-Binary,Delhi,Tier 1,Teacher,Android,Low,Single,1,Hindi,107,53,13,163.75,0.26,16,40,0.52,0.1,0.39,12,0.36,21,14,0.31,5037,40962,380822,0.83,0.5,0.11,0,0,3908,Gold,0.55,0.28,0.06,0.78,0.91,0.34,0.48,0.34,0.46,0.62,"Teacher from Delhi, loves Tech. Frequent Android user.",Zara,0.01,Best Books products
USR_2307,61,Female,Hyderabad,Tier 2,Artist,MacOS,Low,Married,1,English,494,19,13,10.28,0.27,3,67,0.3,0.06,0.37,2,0.43,2,4,0.96,15599,41436,62751,0.3,0.43,0.25,0,0,2390,Gold,0.83,0.02,0.22,0.03,0.74,0.52,0.5,0.02,0.39,0.58,"Artist from Hyderabad, loves Fitness. Frequent MacOS user.",Apple,0.54,Best Fitness products
USR_2308,55,Female,Kolkata,Tier 3,Entrepreneur,Android,Ultra-High,Single,0,Regional,342,53,12,23.43,0.32,2,50,0.78,0.4,0.73,7,0.21,8,14,0.06,17801,28863,177665,0.14,0.43,0.1,0,1,4919,Gold,0.13,0.07,0.63,0.87,0.64,0.01,0.36,0.52,0.17,0.96,"Entrepreneur from Kolkata, loves Beauty. Frequent Android user.",LG,0.75,Best Fitness products
USR_2309,44,Non-Binary,Kolkata,Tier 1,Student,iOS,Medium,Single,0,Hindi,217,62,20,205.74,0.55,8,43,0.62,0.53,0.77,12,0.27,22,14,0.12,1632,3402,136846,0.34,0.19,0.14,0,0,2477,Platinum,0.52,0.96,0.23,0.13,0.78,0.13,0.51,0.99,0.4,0.83,"Student from Kolkata, loves Home Decor. Frequent iOS user.",Samsung,0.46,Best Gaming products
USR_2310,21,Male,Mumbai,Tier 1,Student,iOS,Low,Single,0,Regional,362,58,14,64.47,0.1,10,20,0.11,0.65,0.64,4,0.15,29,12,0.14,15954,35093,225398,0.86,0.38,0.16,0,0,2724,Platinum,0.44,0.43,0.97,0.51,0.21,0.63,0.27,0.39,0.73,0.15,"Student from Mumbai, loves Home Decor. Frequent iOS user.",Nike,0.76,Best Fitness products
USR_2311,60,Non-Binary,Pune,Tier 3,Teacher,Windows,Medium,Single,1,Regional,370,70,0,104.31,0.17,23,36,0.61,0.34,0.33,12,0.2,10,17,0.76,1021,39759,226085,0.49,0.02,0.28,0,1,1992,Silver,0.06,0.06,0.49,0.54,0.7,0.49,0.63,0.07,0.69,0.87,"Teacher from Pune, loves Fitness. Frequent Windows user.",Zara,0.9,Best Home Decor products
USR_2312,38,Male,Chennai,Tier 3,Doctor,iOS,Ultra-High,Single,0,Hindi,89,86,7,189.23,0.41,28,79,0.57,0.12,0.3,9,0.37,4,11,0.79,9945,34781,115812,0.72,0.18,0.21,0,1,4756,Free,0.58,0.89,0.02,0.93,0.4,0.48,0.41,0.79,0.05,0.14,"Doctor from Chennai, loves Gaming. Frequent iOS user.",Samsung,0.09,Best Fashion products
USR_2313,31,Non-Binary,Mumbai,Tier 3,Entrepreneur,Windows,Low,Married,0,Regional,246,90,0,123.04,0.7,0,32,0.48,0.45,0.9,6,0.31,8,15,0.19,5894,16385,155090,0.55,0.18,0.28,0,1,1376,Platinum,0.42,0.25,0.74,0.61,0.54,0.21,0.07,0.47,0.23,0.43,"Entrepreneur from Mumbai, loves Beauty. Frequent Windows user.",Samsung,0.32,Best Gaming products
USR_2314,36,Non-Binary,Delhi,Tier 3,Student,Android,Medium,Single,1,Hindi,259,82,7,155.41,0.6,7,21,0.14,0.21,0.37,2,0.3,17,9,0.49,2376,33118,383983,0.42,0.64,0.07,1,1,1445,Free,0.57,0.77,0.37,0.2,0.3,0.22,0.84,0.43,0.46,0.64,"Student from Delhi, loves Beauty. Frequent Android user.",Samsung,0.37,Best Gaming products
USR_2315,33,Female,Mumbai,Tier 3,Teacher,iOS,Low,Married,1,English,243,86,16,47.18,0.69,5,63,0.28,0.61,0.39,3,0.49,10,19,0.16,17601,46519,473746,0.47,0.97,0.04,0,0,3084,Gold,0.69,0.55,0.32,0.48,0.24,0.76,0.02,0.41,0.61,0.44,"Teacher from Mumbai, loves Gaming. Frequent iOS user.",Apple,0.08,Best Beauty products
USR_2316,55,Non-Binary,Delhi,Tier 2,Entrepreneur,MacOS,Low,Married,1,English,300,59,4,160.73,0.29,16,9,0.68,0.4,0.3,12,0.39,21,20,0.74,15099,16396,345355,0.22,0.43,0.03,1,0,3910,Platinum,0.45,0.14,0.28,0.21,0.56,0.64,0.24,0.48,0.22,0.48,"Entrepreneur from Delhi, loves Home Decor. Frequent MacOS user.",Zara,0.96,Best Fitness products
